entity_id,product_type,channel,entered_date,iso_week,potential_value_vnd,final_stage,drop_transition,drop_reason
E04249,partner_application,agent_referral,2026-05-14,20,21000000,submitted,submission_to_approval,docs_invalid
E04250,standard_application,agent_referral,2026-05-18,21,58000000,traffic,traffic_to_submission,did_not_submit
E04251,partner_application,mobile_app,2026-05-22,21,24000000,submitted,submission_to_approval,policy_check
E04252,standard_application,mobile_app,2026-05-05,19,50000000,submitted,submission_to_approval,policy_check
E04253,premium_application,web,2026-05-06,19,61000000,traffic,traffic_to_submission,did_not_submit
E04254,premium_application,agent_referral,2026-05-03,18,13400000,completed,,
E04255,express_application,mobile_app,2026-05-05,19,15000000,traffic,traffic_to_submission,did_not_submit
E04256,standard_application,web,2026-05-15,20,46000000,submitted,submission_to_approval,policy_check
E04257,standard_application,mobile_app,2026-05-03,18,37000000,traffic,traffic_to_submission,no_partner_selected
E04258,premium_application,mobile_app,2026-05-26,22,160000000,traffic,traffic_to_submission,abandoned_before_submit
E04259,standard_application,web,2026-05-18,21,32000000,traffic,traffic_to_submission,did_not_submit
E04260,express_application,mobile_app,2026-05-06,19,7000000,traffic,traffic_to_submission,did_not_submit
E04261,premium_application,agent_referral,2026-05-04,19,155000000,traffic,traffic_to_submission,did_not_submit
E04262,standard_application,web,2026-05-01,18,46000000,traffic,traffic_to_submission,abandoned_before_submit
E04263,premium_application,web,2026-05-15,20,142000000,traffic,traffic_to_submission,abandoned_before_submit
E04264,premium_application,mobile_app,2026-05-04,19,106000000,traffic,traffic_to_submission,abandoned_before_submit
E04265,partner_application,agent_referral,2026-05-15,20,22000000,submitted,submission_to_approval,policy_check
E04266,premium_application,agent_referral,2026-05-27,22,138000000,traffic,traffic_to_submission,not_ready
E04267,partner_application,web,2026-05-20,21,24000000,traffic,traffic_to_submission,did_not_submit
E04268,standard_application,web,2026-05-15,20,19000000,traffic,traffic_to_submission,did_not_submit
E04269,express_application,mobile_app,2026-05-26,22,9000000,traffic,traffic_to_submission,did_not_submit
E04270,partner_application,agent_referral,2026-05-02,18,10000000,submitted,submission_to_approval,policy_check
E04271,premium_application,mobile_app,2026-05-14,20,96000000,traffic,traffic_to_submission,abandoned_before_submit
E04272,standard_application,web,2026-05-27,22,17000000,submitted,submission_to_approval,policy_check
E04273,premium_application,mobile_app,2026-05-20,21,128000000,traffic,traffic_to_submission,not_ready
E04274,standard_application,web,2026-05-25,22,54000000,traffic,traffic_to_submission,did_not_submit
E04275,premium_application,agent_referral,2026-05-06,19,94000000,submitted,submission_to_approval,eligibility_check
E04276,standard_application,web,2026-05-03,18,37000000,traffic,traffic_to_submission,did_not_submit
E04277,standard_application,web,2026-05-23,21,51000000,traffic,traffic_to_submission,no_partner_selected
E04278,partner_application,web,2026-05-03,18,9000000,submitted,submission_to_approval,eligibility_check
E04279,partner_application,agent_referral,2026-05-06,19,27000000,submitted,submission_to_approval,docs_invalid
E04280,express_application,web,2026-05-25,22,4000000,traffic,traffic_to_submission,did_not_submit
E04281,partner_application,mobile_app,2026-05-20,21,33000000,traffic,traffic_to_submission,did_not_submit
E04282,standard_application,agent_referral,2026-05-21,21,12000000,submitted,submission_to_approval,policy_check
E04283,partner_application,agent_referral,2026-05-01,18,16000000,submitted,submission_to_approval,eligibility_check
E04284,standard_application,web,2026-05-21,21,44000000,traffic,traffic_to_submission,did_not_submit
E04285,premium_application,web,2026-05-10,19,133000000,traffic,traffic_to_submission,did_not_submit
E04286,standard_application,web,2026-05-31,22,37000000,traffic,traffic_to_submission,did_not_submit
E04287,express_application,agent_referral,2026-05-07,19,11000000,submitted,submission_to_approval,docs_invalid
E04288,premium_application,mobile_app,2026-05-25,22,171000000,traffic,traffic_to_submission,no_partner_selected
E04289,express_application,agent_referral,2026-05-30,22,13000000,traffic,traffic_to_submission,did_not_submit
E04290,standard_application,agent_referral,2026-05-18,21,26000000,submitted,submission_to_approval,policy_check
E04291,partner_application,agent_referral,2026-05-29,22,10000000,submitted,submission_to_approval,policy_check
E04292,express_application,web,2026-05-20,21,14000000,traffic,traffic_to_submission,abandoned_before_submit
E04293,premium_application,agent_referral,2026-05-28,22,105000000,traffic,traffic_to_submission,not_ready
E04294,partner_application,mobile_app,2026-05-20,21,15000000,submitted,submission_to_approval,docs_abandoned
E04295,standard_application,mobile_app,2026-05-13,20,13400000,completed,,
E04296,standard_application,mobile_app,2026-05-09,19,51000000,traffic,traffic_to_submission,abandoned_before_submit
E04297,premium_application,web,2026-05-05,19,140000000,traffic,traffic_to_submission,did_not_submit
E04298,partner_application,mobile_app,2026-05-15,20,32000000,traffic,traffic_to_submission,did_not_submit
E04299,premium_application,web,2026-05-21,21,139000000,traffic,traffic_to_submission,did_not_submit
E04300,partner_application,mobile_app,2026-05-11,20,31000000,traffic,traffic_to_submission,no_partner_selected
E04301,partner_application,agent_referral,2026-05-21,21,10000000,submitted,submission_to_approval,policy_check
E04302,standard_application,mobile_app,2026-05-19,21,31000000,traffic,traffic_to_submission,no_partner_selected
E04303,premium_application,agent_referral,2026-05-20,21,176000000,traffic,traffic_to_submission,abandoned_before_submit
E04304,partner_application,agent_referral,2026-05-04,19,6000000,submitted,submission_to_approval,policy_check
E04305,partner_application,mobile_app,2026-05-13,20,35000000,traffic,traffic_to_submission,no_partner_selected
E04306,premium_application,web,2026-05-10,19,178000000,traffic,traffic_to_submission,no_partner_selected
E04307,standard_application,agent_referral,2026-05-12,20,42000000,traffic,traffic_to_submission,did_not_submit
E04308,standard_application,mobile_app,2026-05-30,22,23000000,traffic,traffic_to_submission,no_partner_selected
E04309,express_application,mobile_app,2026-05-01,18,9000000,submitted,submission_to_approval,policy_check
E04310,premium_application,agent_referral,2026-05-29,22,165000000,submitted,submission_to_approval,eligibility_check
E04311,partner_application,agent_referral,2026-05-04,19,26000000,submitted,submission_to_approval,docs_invalid
E04312,premium_application,mobile_app,2026-05-09,19,155000000,traffic,traffic_to_submission,did_not_submit
E04313,partner_application,agent_referral,2026-05-08,19,34000000,submitted,submission_to_approval,policy_check
E04314,standard_application,mobile_app,2026-05-05,19,53000000,traffic,traffic_to_submission,not_ready
E04315,express_application,agent_referral,2026-05-10,19,4000000,submitted,submission_to_approval,eligibility_check
E04316,standard_application,mobile_app,2026-05-26,22,36000000,traffic,traffic_to_submission,did_not_submit
E04317,standard_application,mobile_app,2026-05-15,20,56000000,traffic,traffic_to_submission,abandoned_before_submit
E04318,premium_application,mobile_app,2026-05-23,21,108000000,traffic,traffic_to_submission,abandoned_before_submit
E04319,standard_application,mobile_app,2026-05-27,22,52000000,traffic,traffic_to_submission,did_not_submit
E04320,express_application,web,2026-05-05,19,16000000,traffic,traffic_to_submission,did_not_submit
E04321,premium_application,web,2026-05-22,21,117000000,traffic,traffic_to_submission,abandoned_before_submit
E04322,standard_application,agent_referral,2026-05-06,19,14000000,traffic,traffic_to_submission,did_not_submit
E04323,standard_application,web,2026-05-31,22,40000000,traffic,traffic_to_submission,no_partner_selected
E04324,standard_application,mobile_app,2026-05-08,19,12000000,traffic,traffic_to_submission,no_partner_selected
E04325,standard_application,mobile_app,2026-05-03,18,60000000,traffic,traffic_to_submission,not_ready
E04326,standard_application,mobile_app,2026-05-18,21,16000000,traffic,traffic_to_submission,abandoned_before_submit
E04327,standard_application,mobile_app,2026-05-08,19,55000000,traffic,traffic_to_submission,did_not_submit
E04328,standard_application,agent_referral,2026-05-19,21,37000000,traffic,traffic_to_submission,did_not_submit
E04329,express_application,mobile_app,2026-05-14,20,5000000,traffic,traffic_to_submission,did_not_submit
E04330,standard_application,mobile_app,2026-05-25,22,13400000,completed,,
E04331,express_application,agent_referral,2026-05-03,18,7000000,submitted,submission_to_approval,docs_invalid
E04332,premium_application,mobile_app,2026-05-08,19,133000000,traffic,traffic_to_submission,did_not_submit
E04333,premium_application,web,2026-05-02,18,107000000,traffic,traffic_to_submission,did_not_submit
E04334,standard_application,mobile_app,2026-05-02,18,26000000,traffic,traffic_to_submission,no_partner_selected
E04335,standard_application,web,2026-05-13,20,54000000,traffic,traffic_to_submission,abandoned_before_submit
E04336,standard_application,web,2026-05-22,21,35000000,traffic,traffic_to_submission,abandoned_before_submit
E04337,express_application,web,2026-05-31,22,7000000,traffic,traffic_to_submission,abandoned_before_submit
E04338,standard_application,agent_referral,2026-05-25,22,21000000,traffic,traffic_to_submission,did_not_submit
E04339,partner_application,mobile_app,2026-05-21,21,22000000,submitted,submission_to_approval,policy_check
E04340,premium_application,agent_referral,2026-05-15,20,158000000,traffic,traffic_to_submission,did_not_submit
E04341,standard_application,web,2026-05-12,20,50000000,traffic,traffic_to_submission,not_ready
E04342,premium_application,web,2026-05-31,22,167000000,submitted,submission_to_approval,policy_check
E04343,standard_application,mobile_app,2026-05-18,21,44000000,traffic,traffic_to_submission,abandoned_before_submit
E04344,partner_application,mobile_app,2026-05-05,19,8000000,traffic,traffic_to_submission,did_not_submit
E04345,standard_application,web,2026-05-15,20,41000000,traffic,traffic_to_submission,abandoned_before_submit
E04346,standard_application,agent_referral,2026-05-25,22,23000000,traffic,traffic_to_submission,abandoned_before_submit
E04347,premium_application,agent_referral,2026-05-20,21,138000000,traffic,traffic_to_submission,abandoned_before_submit
E04348,premium_application,web,2026-05-06,19,123000000,traffic,traffic_to_submission,not_ready
E04349,partner_application,web,2026-05-12,20,10000000,submitted,submission_to_approval,docs_invalid
E04350,standard_application,web,2026-05-28,22,46000000,traffic,traffic_to_submission,abandoned_before_submit
E04351,premium_application,mobile_app,2026-05-08,19,132000000,submitted,submission_to_approval,policy_check
E04352,express_application,web,2026-05-07,19,9000000,traffic,traffic_to_submission,did_not_submit
E04353,premium_application,web,2026-05-06,19,132000000,traffic,traffic_to_submission,did_not_submit
E04354,express_application,mobile_app,2026-05-01,18,3000000,traffic,traffic_to_submission,did_not_submit
E04355,partner_application,web,2026-05-19,21,26000000,traffic,traffic_to_submission,abandoned_before_submit
E04356,standard_application,web,2026-05-21,21,59000000,traffic,traffic_to_submission,no_partner_selected
E04357,partner_application,web,2026-05-13,20,24000000,traffic,traffic_to_submission,abandoned_before_submit
E04358,standard_application,mobile_app,2026-05-05,19,14000000,traffic,traffic_to_submission,did_not_submit
E04359,standard_application,mobile_app,2026-05-31,22,55000000,traffic,traffic_to_submission,did_not_submit
E04360,premium_application,mobile_app,2026-05-15,20,71000000,traffic,traffic_to_submission,not_ready
E04361,premium_application,web,2026-05-10,19,55000000,traffic,traffic_to_submission,no_partner_selected
E04362,premium_application,mobile_app,2026-05-30,22,125000000,traffic,traffic_to_submission,did_not_submit
E04363,premium_application,web,2026-05-19,21,104000000,traffic,traffic_to_submission,did_not_submit
E04364,express_application,agent_referral,2026-05-31,22,8000000,traffic,traffic_to_submission,did_not_submit
E04365,standard_application,mobile_app,2026-05-05,19,29000000,traffic,traffic_to_submission,duplicate_entry
E04366,standard_application,mobile_app,2026-05-15,20,16000000,traffic,traffic_to_submission,did_not_submit
E04367,partner_application,web,2026-05-20,21,17000000,traffic,traffic_to_submission,did_not_submit
E04368,express_application,agent_referral,2026-05-27,22,10000000,submitted,submission_to_approval,eligibility_check
